Paper_Doi,Citation_Type,Cited_Doi,Year,Title
10.1007/s00253-011-3758-5,Forward,10.3390/ijms22052407,2021.0,Controlling Ratios of Plasmid-Based Double Cut Donor and CRISPR/Cas9 Components to Enhance Targeted Integration of Transgenes in Chinese Hamster Ovary Cells
10.1007/s00253-011-3758-5,Forward,10.1038/s41467-021-25158-6,2021.0,A genome-scale metabolic model of Saccharomyces cerevisiae that integrates expression constraints and reaction thermodynamics
10.1007/s00253-011-3758-5,Forward,10.1088/1758-5090/abe6f2,2021.0,"Cell spheroids as a versatile research platform: formation mechanisms, high throughput production, characterization and applications"
10.1007/s00253-011-3758-5,Forward,10.1002/bit.27942,2021.0,Production of butyrate and branched‐chain amino acid catabolic byproducts by CHO cells in fed‐batch culture enhances their specific productivity
10.1007/s00253-011-3758-5,Forward,10.1101/2021.01.07.425558,2021.0,Restoration of deficient DNA Repair Genes Mitigates Genome Instability and Increases Productivity of Chinese Hamster Ovary Cells
10.1007/s00253-011-3758-5,Forward,10.1016/J.BEJ.2020.107799,2020.0,New insights into genetic instability of an industrial CHO cell line by orthogonal omics
10.1007/s00253-011-3758-5,Forward,10.1016/J.DDTEC.2021.02.003,2020.0,Recent advances in CHO cell line development for recombinant protein production.
10.1007/s00253-011-3758-5,Forward,10.1002/bit.27747,2020.0,Hyperosmolality in CHO culture: Effects on cellular behavior and morphology
10.1007/s00253-011-3758-5,Forward,10.1186/s12934-021-01689-x,2020.0,Genetic and process engineering strategies for enhanced recombinant N-glycoprotein production in bacteria
10.1007/s00253-011-3758-5,Forward,10.3390/pr8111449,2020.0,Effect of Sialic Acid on Mammalian Cell Culture and Protein Expression: A Potential Productivity Enhancer for Biopharmaceutical Cell Culture Processes
10.1007/s00253-011-3758-5,Forward,10.1080/10408398.2019.1680525,2020.0,Transgenic microalgae as bioreactors
10.1007/s00253-011-3758-5,Forward,10.1016/j.jbiotec.2020.09.025,2020.0,PTSelect™: A post-transcriptional technology that enables rapid establishment of stable CHO cell lines and surveillance of clonal variation.
10.1007/s00253-011-3758-5,Forward,10.1002/biot.202000267,2020.0,Improving Antibody Production in Stably Transfected CHO Cells by CRISPR‐Cas9‐Mediated Inactivation of Genes Identified in a Large‐Scale Screen with Chinese Hamster‐Specific siRNAs
10.1007/s00253-011-3758-5,Forward,10.1089/omi.2020.0112,2020.0,"Biotherapeutic Products, Cellular Factories, and Multiomics Integration in Metabolic Engineering."
10.1007/s00253-011-3758-5,Forward,10.1016/j.jbiotec.2020.10.014,2020.0,Development of a High Yielding Bioprocess for a Pre-fusion RSV Subunit Vaccine.
10.1007/s00253-011-3758-5,Forward,10.3390/antib9040053,2020.0,"Structure, Function, and Therapeutic Use of IgM Antibodies"
10.1007/s00253-011-3758-5,Forward,10.1007/s12257-020-0093-7,2020.0,CHO Cell Line Development and Engineering via Site-specific Integration: Challenges and Opportunities
10.1007/s00253-011-3758-5,Forward,10.3103/S0096392520040069,2020.0,Chinese Hamster Cells in Biotechnological and Gerontological Research
10.1007/s00253-011-3758-5,Forward,10.1016/J.EJBT.2020.09.006,2020.0,Comparison of protein precipitation methods for sample preparation prior to proteomic analysis of Chinese hamster ovary cell homogenates
10.1007/s00253-011-3758-5,Forward,10.1002/bit.27703,2020.0,Autophagy‐inducing peptide increases CHO cell monoclonal antibody production in batch and fed‐batch cultures
10.1007/s00253-011-3758-5,Forward,10.1016/j.jbiosc.2020.08.001,2020.0,Effect of the disulfide isomerase PDIa4 on the antibody production of Chinese hamster ovary cells.
10.1007/s00253-011-3758-5,Forward,10.1007/s00449-020-02429-y,2020.0,Feedback control of two supplemental feeds during fed-batch culture on a platform process using inline Raman models for glucose and phenylalanine concentration
10.1007/s00253-011-3758-5,Forward,10.1016/j.jiec.2020.08.009,2020.0,"Cell death in culture: Molecular mechanisms, detections, and inhibition strategies"
10.1007/s00253-011-3758-5,Forward,10.1080/07388551.2020.1805401,2020.0,Chromatin-modifying elements for recombinant protein production in mammalian cell systems
10.1007/s00253-011-3758-5,Forward,10.1093/jb/mvaa092,2020.0,Structural insight and stability of TNFR-Fc fusion protein (Etanercept) produced by using transgenic silkworms
10.1007/s00253-011-3758-5,Forward,10.1016/j.bej.2020.107742,2020.0,Nitric oxide improves late-day viabilities and productivity in a CHO process
10.1007/s00253-011-3758-5,Forward,10.1002/biot.202000320,2020.0,Error propagation in constraint‐based modeling of Chinese hamster ovary cells
10.1007/s00253-011-3758-5,Forward,10.1186/s13568-020-01157-6,2020.0,Screening and selection strategy for the establishment of biosimilar to trastuzumab-expressing CHO-K1 cell lines
10.1007/s00253-011-3758-5,Forward,10.1021/jacs.9b13370,2020.0,Aptamer as a Versatile Molecular Tool for Antibody Production Monitoring and Quality Control.
10.1007/s00253-011-3758-5,Forward,10.1016/j.intimp.2020.106639,2020.0,"Hybridoma technology a versatile method for isolation of monoclonal antibodies, its applicability across species, limitations, advancement and future perspectives"
10.1007/s00253-011-3758-5,Forward,10.1016/j.pep.2020.105675,2020.0,Expression and purification of the human tumor suppressor protein RNASET2 in CHO-S cells.
10.1007/s00253-011-3758-5,Forward,10.1007/s00253-020-10640-w,2020.0,Expression vector cassette engineering for recombinant therapeutic production in mammalian cell systems
10.1007/s00253-011-3758-5,Forward,10.1039/d0ra02803g,2020.0,Spatiotemporal monitoring of intracellular metabolic dynamics by resonance Raman microscopy with isotope labeling
10.1007/s00253-011-3758-5,Forward,10.3390/pr8040454,2020.0,Techno-Economic Assessment of Cell-Free Synthesis of Monoclonal Antibodies Using CHO Cell Extracts
10.1007/s00253-011-3758-5,Forward,10.1002/bab.1915,2020.0,Development of Magoh protein‐overexpressing HEK cells for optimized therapeutic protein production
10.1007/s00253-011-3758-5,Forward,10.1080/17512433.2020.1764347,2020.0,Strategies for recombinant production of antimicrobial peptides with pharmacological potential
10.1007/s00253-011-3758-5,Forward,10.1177/1535370220914058,2020.0,Validation and identification of reference genes in Chinese hamster ovary cells for Fc-fusion protein production
10.1007/s00253-011-3758-5,Forward,10.4103/1735-5362.283814,2020.0,"Design, construction, and expression of recombinant human interferon beta gene in CHO-s cell line using EBV-based expression system"
10.1007/s00253-011-3758-5,Forward,10.1016/j.jbiotec.2020.02.012,2020.0,A platform for context-specific genetic engineering of recombinant protein production by CHO cells.
10.1007/s00253-011-3758-5,Forward,10.1088/1755-1315/439/1/012057,2020.0,Improvement of mammalian cells performance by addition of glucose for the expression of erythropoietin with 2 additional link in CHO-DG44 cells
10.1007/s00253-011-3758-5,Forward,10.1002/biot.201900352,2020.0,Improvement of Intracellular Traffic System by Overexpression of KDEL Receptor 1 in Antibody-Producing CHO Cells.
10.1007/s00253-011-3758-5,Forward,10.1016/j.ymben.2020.02.001,2020.0,Engineered transient and stable overexpression of translation factors eIF3i and eIF3c in CHOK1 and HEK293 cells gives enhanced cell growth associated with increased c-Myc expression and increased recombinant protein synthesis
10.1007/s00253-011-3758-5,Forward,10.1002/bit.27205,2020.0,"Automatic real‐time calibration, assessment, and maintenance of generic Raman models for online monitoring of cell culture processes"
10.1007/s00253-011-3758-5,Forward,10.1002/biot.201900198,2020.0,mRNA Transfection in CHO-cells Reveals Production Bottleneck.
10.1007/s00253-011-3758-5,Forward,10.20546/ijcmas.2020.901.229,2020.0,Therapeutic Proteins Derived from Recombinant DNA Technology
10.1007/s00253-011-3758-5,Forward,10.1002/bit.27274,2020.0,Overexpression of transcription factor Foxa1 and target genes remediate therapeutic protein production bottlenecks in Chinese hamster ovary cells
10.1007/s00253-011-3758-5,Forward,10.1002/btpr.2959,2020.0,Effective temperature shift strategy development and scale confirmation for simultaneous optimization of protein productivity and quality in Chinese hamster ovary cells
10.1007/s00253-011-3758-5,Forward,10.1080/07388551.2019.1711015,2020.0,Kinetic modeling of Chinese hamster ovary cell culture: factors and principles
10.1007/s00253-011-3758-5,Forward,10.1007/s11095-019-2744-y,2019.0,Sialic Acid-Engineered IL4–10 Fusion Protein is Bioactive and Rapidly Cleared from the Circulation
10.1007/s00253-011-3758-5,Forward,10.1002/bit.27247,2019.0,Oxidative stress‐alleviating strategies to improve recombinant protein production in CHO cells
10.1007/s00253-011-3758-5,Forward,10.1016/j.jpha.2019.11.008,2019.0,Comparing different domains of analysis for the characterisation of N-glycans on monoclonal antibodies
10.1007/s00253-011-3758-5,Forward,10.1002/biot.201900359,2019.0,Bioinformatic Identification of Chinese Hamster Ovary (CHO) Cold-shock Genes and Biological Evidence of their Cold-inducible Promoters.
10.1007/s00253-011-3758-5,Forward,10.1007/s10529-019-02775-2,2019.0,Distance effect characteristic of the matrix attachment region increases recombinant protein expression in Chinese hamster ovary cells
10.1007/s00253-011-3758-5,Forward,10.1007/s10616-019-00350-1,2019.0,Early integration of Design of Experiment (DOE) and multivariate statistics identifies feeding regimens suitable for CHO cell line development and screening
10.1007/s00253-011-3758-5,Forward,10.1186/s12896-019-0570-2,2019.0,Sustained transgene expression from sleeping beauty DNA transposons containing a core fragment of the HNRPA2B1-CBX3 ubiquitous chromatin opening element (UCOE)
10.1007/s00253-011-3758-5,Forward,10.1002/biot.201900125,2019.0,Novel promoters derived from Chinese Hamster Ovary cells via in silico and in vitro analysis.
10.1007/s00253-011-3758-5,Forward,10.1038/s41598-019-53116-2,2019.0,An efficient protein production system via gene amplification on a human artificial chromosome and the chromosome transfer to CHO cells
10.1007/s00253-011-3758-5,Forward,10.1038/s42003-019-0638-5,2019.0,Enzyme-free release of adhered cells from standard culture dishes using intermittent ultrasonic traveling waves
10.1007/s00253-011-3758-5,Forward,10.1007/s11033-019-05153-3,2019.0,Effects of different 2A peptides on transgene expression mediated by tricistronic vectors in transfected CHO cells
10.1007/s00253-011-3758-5,Forward,10.17145/rss.19.002,2019.0,Development and Validation of a Stability-Indicating Method for Bone Morphogenetic Protein-2
10.1007/s00253-011-3758-5,Forward,10.1101/796490,2019.0,Amino Acid Requirements of the Chinese Hamster Ovary Cell Metabolism during Recombinant Protein Production
10.1007/s00253-011-3758-5,Forward,10.1038/s41540-019-0110-7,2019.0,Utilizing genome-scale models to optimize nutrient supply for sustained algal growth and lipid productivity
10.1007/s00253-011-3758-5,Forward,10.1002/9783527811410.ch4,2019.0,Enhancing Product and Bioprocess Attributes Using Genome‐Scale Models of CHO Metabolism
10.1007/s00253-011-3758-5,Forward,10.1002/9783527811410.ch9,2019.0,CHOCell Engineering for Improved Process Performance and Product Quality
10.1007/s00253-011-3758-5,Forward,10.1002/9783527811410.ch2,2019.0,Cell Line Development for Therapeutic Protein Production
10.1007/s00253-011-3758-5,Forward,10.1002/9783527811410.ch1,2019.0,Platform Technology for Therapeutic Protein Production
10.1007/s00253-011-3758-5,Forward,10.1007/s00449-020-02332-6,2019.0,A metabolic network-based approach for developing feeding strategies for CHO cells to increase monoclonal antibody production
10.1007/s00253-011-3758-5,Forward,10.4103/1735-5362.263626,2019.0,Enhanced transient expression of an anti-CD52 monoclonal antibody in CHO cells through utilization of miRNA sponge technology
10.1007/s00253-011-3758-5,Forward,10.1038/s41587-019-0171-6,2019.0,Overcoming genetic heterogeneity in industrial fermentations
10.1007/s00253-011-3758-5,Forward,10.1016/J.REML.2018.06.002,2019.0,La proteómica como una nueva herramienta en las ciencias forenses
10.1007/s00253-011-3758-5,Forward,10.1002/biot.201800371,2019.0,Enhanced CHO Clone Screening: Application of Targeted Locus Amplification and Next-Generation Sequencing Technologies for Cell Line Development.
10.1007/s00253-011-3758-5,Forward,10.1016/j.remle.2019.08.001,2019.0,Proteomics as a new tool in forensic sciences
10.1007/s00253-011-3758-5,Forward,10.14293/S2199-1006.1.SOR-UNCAT.CLVDKYT.V1,2019.0,Future Science Group
10.1007/s00253-011-3758-5,Forward,10.1002/bit.27024,2019.0,Nanoscale integration of single cell biologics discovery processes using optofluidic manipulation and monitoring
10.1007/s00253-011-3758-5,Forward,10.1080/19420862.2019.1612690,2019.0,Attenuated glutamine synthetase as a selection marker in CHO cells to efficiently isolate highly productive stable cells for the production of antibodies and other biologics
10.1007/s00253-011-3758-5,Forward,10.1007/s10529-019-02681-7,2019.0,Improved recombinant protein production by regulation of transcription and protein transport in Chinese hamster ovary cells
10.1007/s00253-011-3758-5,Forward,10.1016/j.jbiotec.2019.05.001,2019.0,Optimization of process conditions for mammalian fed-batch cell culture in automated micro-bioreactor system using genetic algorithm.
10.1007/s00253-011-3758-5,Forward,10.1002/btpr.2786,2019.0,Transient gene expression using valproic acid in combination with co‐transfection of SV40 large T antigen and human p21CIP/p27KIP
10.1007/s00253-011-3758-5,Forward,10.1080/07388551.2019.1605496,2019.0,Transcription factor engineering in CHO cells for recombinant protein production.
10.1007/s00253-011-3758-5,Forward,10.1016/j.jbiotec.2019.03.009,2019.0,Reducing recombinant protein expression during CHO pool selection enhances frequency of high-producing cells.
10.1007/s00253-011-3758-5,Forward,10.1002/jcb.28673,2019.0,Identification of consensus sequence from matrix attachment regions and functional analysis of its activity in stably transfected Chinese hamster ovary cells
10.1007/s00253-011-3758-5,Forward,10.1007/s10529-019-02673-7,2019.0,Human genome-derived TOP1 matrix attachment region enhances transgene expression in the transfected CHO cells
10.1007/s00253-011-3758-5,Forward,10.1016/j.btre.2019.e00334,2019.0,The role of magnetic field in the biopharmaceutical production: Current perspectives
10.1007/s00253-011-3758-5,Forward,,2019.0,بیان ژن FSH انسانی در سلول تخمدان همستر چینی و بررسی فعالیت آن در مدل حیوانی رت
