ID_B,ID_B_Org,ID_Project_Unique,ID_Paper,Year,Year_Perf,Department,Title,DOI,Sem_URL,Journal,Journal_Link,H_Index,Search_Scope,Project_Scope,Project_Scope_Nom,Project_Scope_Avg,Scope_All,Scope_Top_Raw,Scope_Top,Scope_Tree,Exploration,Abstract,Paper_Contribution,Paper_Org_Raw,Paper_Org_ENG,Paper_Org_KR,Paper_Org_Net,Authors,Authors_Nom,Authors_Count,Perf_Time,GDC_Paper,Num_External_Tie_Paper,Avg_Num_External_Tie_Paper,Central_1,Central_5,Central_10,Total_Funding,Gov_Funding,Period_Start,Period_End,Period,Num_Researchers,Ind_Sci_Tech,Industry_6T,RD_Stage,Eco_Soc_Purpose,Project_Net,Project_Net_Type,Num_Organizations,Num_Large_Firm,Num_Medium_Firm,Num_Small_Firm,Num_Univ,Num_RI,Num_Others,Net_Diversity,Net_Stability_Ind,Net_Stability_Org,Net_Incon_Unique,Net_Incon,Net_Incon_Paper,HHI,HHI_Reverse,GDC,Num_External_Ties,Avg_Num_External_Ties,Avg_Blau_Partner,Density_by_Year,Density_Ind,Density_Sci,Density_Ego,Num_Papers,Num_SCI_Papers,Num_Non_SCI_Papers,Num_Patents,Num_Applications,Num_Registrations,Num_Domestic_Patents,Num_Domestic_Applications,Num_Domestic_Registrations,Num_Foreign_Patents,Num_Foreign_Applications,Num_Foreign_Registrations,Num_Perf,SCI_YN,Joint_or_Contract,Project_Phase,Citation_Count,Citation_Weighted,Influential_Citation_Count,Inf_Citation_Weighted
410,2.25E+22,1465018886,23227,2015,2016,20,Rapid drug susceptibility test of Mycobacterium tuberculosis using microscopic time-lapse imaging in an agarose matrix,10.1007/s00253-015-7210-0,https://www.semanticscholar.org/paper/3a1555921543754adcf0e1bdaaf7bf3acf937ea1,APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,https://www.scimagojr.com/journalsearch.php?q=14957&tip=sid&clean=0,267,3,3,0.176470588,3,"Biochemistry, Genetics and Molecular Biology; Biotechnology; Immunology and Microbiology; Applied Microbiology and Biotechnology; Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine; Immunology and Microbiology",Biochemistry Genetics and Molecular Biology; Medicine; Immunology and Microbiology,Biotechnology; Applied Microbiology and Biotechnology; Medicine (miscellaneous),,,25,"서울대학, 서울대학, 대한결핵협회, 인스페이스","Seoul National University; Seoul National University College of Medicine; Korean Institute of Tuberculosis; InSpace Co., Ltd.","서울대학, 서울대학, 대한결핵협회, 인스페이스",서울대학; 서울대학; 대한결핵협회; 인스페이스,Jungil Choi; Jungheon Yoo; Ki-jung Kim; Eun-Geun Kim; Kyung Ock Park; Hyejin Kim; Haeun Kim; Hyunju Jung; Taeyoung Kim; M. Choi; Hee Chan Kim; S. Ryoo; Y. Jung; Sunghoon Kwon,"['jungilchoi', 'jungheonyoo', 'kijungkim', 'eungeunkim', 'kyungockpark', 'hyejinkim', 'haeunkim', 'hyunjujung', 'taeyoungkim', 'mchoi', 'heechankim', 'sryoo', 'yjung', 'sunghoonkwon']",14,1,0.339950372,137,45.66666667,1,1,1,446667000,300000000,2013-11-01,2019-10-31,2190,4,5,2,3,7,"퀀타매트릭스, 서울대학","[3, 4]",2,0,0,1,1,0,0,0.5,,,0.666666667,0.5,0.666666667,0.924359849,0.075640151,0.012556852,127,63.5,0.434330221,0.000623885,0.000835899,0.001287425,0.002397979,1,1,0,3,2,1,2,1,1,1,1,0,4,1,2,3,32,6.460688576,1,0.201896518
411,2.25E+22,1465019394,23272,2015,2015,20,Novel peptides functionally targeting in vivo human lung cancer discovered by in vivo peptide displayed phage screening,10.1007/s00726-014-1852-6,https://www.semanticscholar.org/paper/3e138d9bed62cb26244ca0707f392a9b53bf825e,AMINO ACIDS,https://www.scimagojr.com/journalsearch.php?q=16783&tip=sid&clean=0,141,2,7,0.411764706,2.8,"Biochemistry, Genetics and Molecular Biology; Biochemistry; Clinical Biochemistry; Chemistry; Organic Chemistry","Chemistry; Biochemistry, Genetics and Molecular Biology",Chemistry; Biochemistry Genetics and Molecular Biology,Biochemistry; Clinical Biochemistry; Organic Chemistry,0.794729257,,16.66666667,"한국원자력의학원, 울산대학",Korea Institute of Radiological and Medical Sciences; University of Ulsan College of Medicine,"한국원자력의학원, 울산대학",한국원자력의학원; 울산대학,Kyoung Jin Lee; Jae Hee Lee; H. Chung; Jinhyang Choi; Jaesook Park; S. Park; E. Ju; J. Park; S. Shin; H. Park; E. Ko; N. Suh; Inki Kim; J. Hwang; S. Song; Seong-Yun Jeong; E. Choi,"['kyoungjinlee', 'jaeheelee', 'hchung', 'jinhyangchoi', 'jaesookpark', 'spark', 'eju', 'jpark', 'sshin', 'hpark', 'eko', 'nsuh', 'inkikim', 'jhwang', 'ssong', 'seongyunjeong', 'echoi']",17,0,0.163366337,66,33,1,1,2,1020000000,620000000,2006-12-01,2016-11-30,3652,7,7,2,4,4,"울산대학, 레고켐바이오사이언스, 에이앤알티","[4, 3, 3]",3,0,0,2,1,0,0,0.444444444,0.268311966,0.288915344,0.923076923,0.642857143,0.5,0.9224,0.0776,0.004845249,49,16.33333333,0.490334583,0.000623885,0.000835899,0.001287425,0.006775512,10,10,0,2,1,1,2,1,1,0,0,0,12,1,2,10,22,3.636575541,0,0
411,2.25E+22,1465019680,23318,2015,2015,20,HMGB1/RAGE induces IL-17 expression to exaggerate inflammation in peripheral blood cells of hepatitis B patients,10.1186/s12967-015-0663-1,https://www.semanticscholar.org/paper/0f4666c6ee05a4bf01b621e2e868274534b7e7d9,JOURNAL OF TRANSLATIONAL MEDICINE,https://www.scimagojr.com/journalsearch.php?q=16440&tip=sid&clean=0,142,2,6,0.352941176,1.615384615,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine",Biochemistry Genetics and Molecular Biology; Medicine,"Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine (miscellaneous)",0.78114346,,50,"가톨릭대학서울성모병원, 가톨릭대학의과학연구소, 가톨릭대학",The Catholic University of Korea Seoul St. Mary's Hospital; Catholic Research Institute of Medical Science; The Catholic University of Korea,"가톨릭대학서울성모병원, 가톨릭대학의과학연구소, 가톨릭대학",가톨릭대학; 가톨릭대학; 가톨릭대학,J. Jhun; Seung-Ho Lee; H. Kim; Yang-Mi Her; J. Byun; Eun-kyung Kim; S. Lee; M. Cho; J. Choi,"['jjhun', 'seungholee', 'hkim', 'yangmiher', 'jbyun', 'eunkyungkim', 'slee', 'mcho', 'jchoi']",9,0,0.103703704,42,42,0,1,1,1050000000,350000000,2014-12-01,2019-11-30,1825,8,7,2,2,7,"한림제약, 가톨릭대학","[2, 4]",2,0,1,0,1,0,0,0.5,0.146225541,0.357692308,0.7,0.303030303,0,1,0,0.001087601,11,5.5,0.46130651,0.000623885,0.000835899,0.001287425,0.014920567,13,13,0,19,13,6,10,6,4,9,7,2,32,1,2,2,24,3.967173317,0,0
411,2.25E+22,1465019680,23309,2015,2016,20,"Optimization of adipose tissue-derived mesenchymal stem cells by rapamycin in a murine model of acute graft-versus-host disease (vol 6, 202, 2015)",10.1186/s13287-015-0197-8,https://www.semanticscholar.org/paper/Optimization-of-adipose-tissue-derived-mesenchymal-Kim-Moon/72f5ca2dd7cc292df9d43a7161ece9fb2169d4a8,STEM CELL RESEARCH & THERAPY,https://www.scimagojr.com/journalsearch.php?q=19700201524&tip=sid&clean=0,122,2,6,0.352941176,1.615384615,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology (miscellaneous); Cell Biology; Molecular Medicine; Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine",Biochemistry Genetics and Molecular Biology; Medicine,"Biochemistry, Genetics and Molecular Biology (miscellaneous); Cell Biology; Molecular Medicine; Medicine (miscellaneous)",0.78114346,,100,"가톨릭대학, 가톨릭대학서울성모병원",The Catholic University of Korea; Seoul St. Mary’s Hospital.,"가톨릭대학, 가톨릭대학서울성모병원",가톨릭대학; 가톨릭대학,Kyoung-Woon Kim; Su-Jin Moon; Min-Jung Park; Bo-Mi Kim; Eun-Kyung Kim; Sung-Hee Lee; Eun-Jung Lee; Byung-Ha Chung; Chul-Woo Yang; Mi-La Cho,"['kyoungwoonkim', 'sujinmoon', 'minjungpark', 'bomikim', 'eunkyungkim', 'sungheelee', 'eunjunglee', 'byunghachung', 'chulwooyang', 'milacho']",10,1,0.103703704,42,42,0,1,1,1050000000,350000000,2014-12-01,2019-11-30,1825,8,7,2,2,7,"한림제약, 가톨릭대학","[2, 4]",2,0,1,0,1,0,0,0.5,0.146225541,0.357692308,0.7,0.303030303,0,1,0,0.001087601,11,5.5,0.46130651,0.000623885,0.000835899,0.001287425,0.014920567,13,13,0,19,13,6,10,6,4,9,7,2,32,1,2,2,6,1.211379108,0,0
411,2.25E+22,1465019680,23311,2015,2016,20,"Amelioration of autoimmune arthritis by adoptive transfer of Foxp3-expressing regulatory B cells is associated with the Treg/Th17 cell balance (vol 14, 191, 2016)",10.1186/s12967-016-0980-z,https://www.semanticscholar.org/paper/Amelioration-of-autoimmune-arthritis-by-adoptive-of-Park-Jung/28da56e9d22ae3ba83fbd39acacdd3e0c9b085c1,JOURNAL OF TRANSLATIONAL MEDICINE,https://www.scimagojr.com/journalsearch.php?q=16440&tip=sid&clean=0,142,2,6,0.352941176,1.615384615,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine",Biochemistry Genetics and Molecular Biology; Medicine,"Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine (miscellaneous)",0.78114346,,100,"가톨릭대학, 한림대학강남성심병원, 부천성모병원, 홀리패밀리병원",The Catholic University of Korea; Hallym University Kang-Nam Sacred Heart Hospital; Bucheon St. Mary’s Hospital; Holy Family Hospital,"가톨릭대학, 한림대학강남성심병원, 부천성모병원, 홀리패밀리병원",가톨릭대학; 한림대학; 부천성모병원; 홀리패밀리병원,Mi Kyung Park; Young Ok Jung; Seon-Yeong Lee; Seung Hoon Lee; Yu Jung Heo; Eun Kyung Kim; Hye Jwa Oh; Young Mee Moon; Hye-Jin Son; Min Jung Park; Sung Hwan Park; Ho Youn Kim; Mi La Cho; Jun Ki Min,"['mikyungpark', 'youngokjung', 'seonyeonglee', 'seunghoonlee', 'yujungheo', 'eunkyungkim', 'hyejwaoh', 'youngmeemoon', 'hyejinson', 'minjungpark', 'sunghwanpark', 'hoyounkim', 'milacho', 'junkimin']",14,1,0.141791045,57,14.25,0,1,2,1050000000,350000000,2014-12-01,2019-11-30,1825,8,7,2,2,7,"한림제약, 가톨릭대학","[2, 4]",2,0,1,0,1,0,0,0.5,0.146225541,0.357692308,0.7,0.303030303,0.75,1,0,0.001087601,11,5.5,0.46130651,0.000623885,0.000835899,0.001287425,0.014920567,13,13,0,19,13,6,10,6,4,9,7,2,32,1,2,2,165,33.31292547,1,0.201896518
381,2.21E+22,1465020283,23367,2016,2016,20,Effect of ex vivo culture density on CXCR7 expression in human mesenchymal stem cells,,https://www.semanticscholar.org/paper/49a2988fe49e1e3decb6af7ee11b379a0f012b43,INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL MEDICINE,https://www.scimagojr.com/journalsearch.php?q=17600155122&tip=sid&clean=0,57,2,3,0.176470588,1.333333333,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine",Biochemistry Genetics and Molecular Biology; Medicine,"Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine (miscellaneous)",0.76429774,"The ability of Mesenchymal stem cells (MSCs) to migrate into host tissues is crucial to their potential use in cell therapies. Here, we evaluated whether ex vivo culture conditions affect the expression of C-X-C chemokine receptor type 7 (CXCR7), which plays pivotal roles in the survival and migration of MSCs to injured tissues, in MSCs. CXCR7 was up-regulated in BM-MSCs harvested at a high density (~90% confluent) in comparison to BM-MSCs harvested at a low density (~50% confluent). Furthermore, following their injection, high-density MSCs expressing CXCR7 were found in small intestinal tissues of graft-versus-host disease mice. In addition, MSCs derived from three different umbilical cord blood samples highly expressed CXCR7 in high-density culture. Collectively, culture conditions such as cell confluency at harvest are important for CXCR7 expression in MSCs; therefore, the results of this study may provide useful guidelines for the harvest of MSCs that can migrate to injured tissues.",33.33333333,"성균관대학삼성서울병원, 성균관대학삼성서울병원, 라이프리버",SKKU School of Medicine; Sungkyunkwan University; Lifeliver Co Ltd,"성균관대학삼성서울병원, 성균관대학삼성서울병원, 라이프리버",성균관대학; 성균관대학; 라이프리버,D. S. Kim; Myoung-Woo Lee; Y. J. Ko; I. Jang; Suwon Jeon; B. Na; Jeongeun Chae; K. Sung; H. Koo; K. Yoo,"['dskim', 'myoungwoolee', 'yjko', 'ijang', 'suwonjeon', 'bna', 'jeongeunchae', 'ksung', 'hkoo', 'kyoo']",10,0,0.165432099,67,33.5,1,1,1,403000000,350000000,2014-12-11,2023-01-10,2952,6,7,2,3,4,"삼성서울병원, 메디포스트","[6, 2]",2,0,1,0,0,0,1,0.5,0.153846154,0.666666667,0.5,0.125,0.5,0.875555556,0.124444444,0.001303441,15,7.5,0.550754582,0.000550741,0.000733851,0.001190378,0.025925926,3,3,0,4,4,0,3,3,0,1,1,0,7,1,2,3,3,0.605689554,0,0
425,2.26E+21,1465021831,23396,2016,2019,20,Study of the Multi-Directional Intraoral X-Ray System for Clinical Diagnosis of Dental Caries,10.3938/jkps.74.522,https://www.semanticscholar.org/paper/cada3e3fa130ec4916eb507324c82098432213fb,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,https://www.scimagojr.com/journalsearch.php?q=28637&tip=sid&clean=0,54,1,1,0.058823529,1,Physics and Astronomy; Physics and Astronomy (miscellaneous),Physics and Astronomy,Physics and Astronomy,Physics and Astronomy (miscellaneous),,"For minimizing patient inconvenience caused by intraoral sensor discomfort and unnecessary radiational exposure of diagnosis of dental caries, we developed a new system that insert the x-ray source tube (diameter: 3 mm, tube voltage: ~ 55 kV, tube current: ~ 300 uA) inside of the oral cavity and placed the the radiation acquisition device outside. The purpose of this study was to investigate the optimal acquisition conditions for the diagnosis of dental caries and to evaluate the image performance of the new intraoral x-ray imaging system. The 33 model sets were made with 3 teeth were randomly selected from 99 extracted human teeth, total of 5 conventional radiographic sets as control groups and 1 experimental set were prepared after cavity forming the 4 sites of artificial proximal caries(grade 1 to 4). Total 198 images were obtained and those were read by seven dentists of the grades and the correct answer rates were calculated and analyzed by one - way ANOVA. The new x-ray images were shown that there is no significant difference in reading for the diagnosis of proximal caries. Therefore the new x-ray system might be considerable for using in the clinical dental caries diagnosis, especially initial caries stage.",100,"이화여자대학목동병원, 이화여자대학, 경희대학, 이화여자대학",Ewha Womans University Mokdong Hospital; Ewha Womans University School of Medicine; Kyung Hee University; Ewha Womans University,"이화여자대학목동병원, 이화여자대학, 경희대학, 이화여자대학",이화여자대학; 이화여자대학; 경희대학; 이화여자대학,Samju Cho; Yon-joo Mah; Nahyun Kim; Se-Hoon Choi; Rena Lee; Byung-Joon Choi; Eun-Kyoung Pang,"['samjucho', 'yonjoomah', 'nahyunkim', 'sehoonchoi', 'renalee', 'byungjoonchoi', 'eunkyoungpang']",7,3,0.241975309,98,49,1,2,2,267000000,200000000,2015-11-01,2017-10-31,730,5,7,2,3,4,"레메디, 경희대학, 이화여자대학","[3, 4, 4]",3,0,0,1,2,0,0,0.444444444,,,0,0,0,0.539501385,0.460498615,0.008082037,93,31,0.44851722,0.000550741,0.000733851,0.001190378,0.003842345,1,0,1,0,0,0,0,0,0,0,0,0,1,,2,2,0,0,0,0
381,2.21E+22,1465023479,23472,2017,2017,20,Preliminary Results of 7-Channel Insertional pTx Array Coil for 3T MRI,10.4283/jmag.2017.22.2.238,https://www.semanticscholar.org/paper/af7c247ebdf29b4821650826335c86c29254c21d,JOURNAL OF MAGNETICS,https://www.scimagojr.com/journalsearch.php?q=13200&tip=sid&clean=0,33,2,4,0.235294118,1.8,Engineering; Electrical and Electronic Engineering; Physics and Astronomy; Astronomy and Astrophysics,Physics and Astronomy; Engineering,Physics and Astronomy; Engineering,Electrical and Electronic Engineering; Astronomy and Astrophysics,0.658578644,"In this research, we report the preliminary results of an insertional type parallel transmission (pTx) array that has 7-elements that are placed in the space above a patient table as a transmit (Tx) coil to give an RF transmission (B1 ) field for the body object of a 3 Tesla (T) MRI system. In previous research, we have tried to compare the performances of different coil elements and array geometries for a pTx body image. Based on these results, we attempt to obtain a human image with the proposed pTx array. Through the simulation and experimental results, we introduce a possible structure of multi-channel Tx array and verify the utility of a multi-channel Tx body image using B1 + shimming. The insertional pTx array, combined with a receiver (Rx) array coil, provides an enhanced B1 + field homogeneity in a large ROI image as a result of B1 + shimming applied over the full body size object. Through this research, we hope to determine the usefulness of the proposed insertional type RF coil combination for 3 T body imaging.",50,가천대학,Gachon University,가천대학,가천대학,Y. Ryu,['yryu'],1,0,0.036968577,20,20,0,0,0,2705004000,1022500000,2014-10-01,2023-03-31,3103,27,7,2,3,7,"길의료재단, 마그넥스, 서울대학, 한국과학기술원","[6, 3, 4, 5]",4,0,0,1,1,1,1,0.75,0.096666667,0.3,0.666666667,0.666666667,1,0.481831395,0.518168605,0.027328452,321,80.25,0.462959329,0.00052026,0.000675057,0.001098392,0.001620817,5,0,5,15,12,3,5,3,2,10,9,1,20,,2,4,0,0,0,0
410,2.25E+22,1465024494,23500,2017,2017,20,Establishment and characterization of 6 novel patient-derived primary pancreatic ductal adenocarcinoma cell lines from Korean pancreatic cancer patients,10.1186/s12935-017-0416-8,https://www.semanticscholar.org/paper/2aa9b21a8942a0eb27e145a22c407480be795b69,CANCER CELL INTERNATIONAL,https://www.scimagojr.com/journalsearch.php?q=29094&tip=sid&clean=0,80,2,3,0.176470588,1.125,"Biochemistry, Genetics and Molecular Biology; Cancer Research; Genetics; Medicine; Oncology","Biochemistry, Genetics and Molecular Biology; Medicine",Biochemistry Genetics and Molecular Biology; Medicine,Cancer Research; Genetics; Oncology,0.464285714,,100,울산대학,University of Ulsan College of Medicine,울산대학,울산대학,Mi-Ju Kim; Min-Sun Kim; S. Kim; Soyeon An; J. Park; Hosub Park; J. Lee; K. Song; D. Hwang; Suhwan Chang; Kyu-pyo Kim; Seong-Yun Jeong; Song-Cheol Kim; Seung-Mo Hong,"['mijukim', 'minsunkim', 'skim', 'soyeonan', 'jpark', 'hosubpark', 'jlee', 'ksong', 'dhwang', 'suhwanchang', 'kyupyokim', 'seongyunjeong', 'songcheolkim', 'seungmohong']",14,0,0.072088725,39,39,0,1,1,437167000,333000000,2014-12-01,2020-11-30,2191,1,7,2,1,4,"울산대학, 씨엠지제약","[4, 3]",2,0,0,1,1,0,0,0.5,0.160587895,0.703571429,0.8,0.333333333,0,0.939453125,0.060546875,0.002723868,32,16,0.490623642,0.00052026,0.000675057,0.001098392,0.005986979,8,0,8,2,1,1,2,1,1,0,0,0,10,,2,4,10,2.465969639,0,0
411,2.25E+22,1465024671,23521,2017,2018,20,Linear Micro-patterned Drug Eluting Balloon (LMDEB) for Enhanced Endovascular Drug Delivery,10.1038/s41598-018-21649-7,https://www.semanticscholar.org/paper/315fc95dcc107108c2e31b720292f0f9485c26f1,SCIENTIFIC REPORTS,https://www.scimagojr.com/journalsearch.php?q=21100200805&tip=sid&clean=0,315,1,4,0.235294118,1.333333333,Multidisciplinary; Multidisciplinary,Multidisciplinary,Multidisciplinary,Multidisciplinary,1,,33.33333333,"연세대학세브란스심장혈관병원, 연세대학, 제노스","Severance Cardiovascular Hospital; Yonsei University; GENOSS Co., Ltd.","연세대학세브란스심장혈관병원, 연세대학, 제노스",연세대학; 연세대학; 제노스,K. Lee; Seul-gee Lee; Ilkwang Jang; Seung-Hyun Park; Dasom Yang; I. Seo; Sung-Kyung Bong; Duk Hwan An; M. Lee; In Kwon Jung; Y. Jang; Jung Sun Kim; W. Ryu,"['klee', 'seulgeelee', 'ilkwangjang', 'seunghyunpark', 'dasomyang', 'iseo', 'sungkyungbong', 'dukhwanan', 'mlee', 'inkwonjung', 'yjang', 'jungsunkim', 'wryu']",13,1,0.194444444,105,52.5,1,1,1,296000000,250000000,2008-12-01,2018-11-30,3651,7,7,2,3,4,"연세대학, 제노스","[4, 3]",2,0,0,1,1,0,0,0.5,0.095816464,0.372222222,0.4,0.25,0,0.876646493,0.123353507,0.009022812,106,53,0.437634938,0.00052026,0.000675057,0.001098392,0.002617485,3,2,1,0,0,0,0,0,0,0,0,0,3,1,2,10,17,5.120301603,0,0
410,2.25E+22,1465024702,23527,2017,2017,20,"Direct, rapid antimicrobial susceptibility test from positive blood cultures based on microscopic imaging analysis",10.1038/s41598-017-01278-2,https://www.semanticscholar.org/paper/19bda6a0488eaacd383d3124e2c89108914af53f,SCIENTIFIC REPORTS,https://www.scimagojr.com/journalsearch.php?q=21100200805&tip=sid&clean=0,315,1,1,0.058823529,1,Multidisciplinary; Multidisciplinary,Multidisciplinary,Multidisciplinary,Multidisciplinary,,,16.66666667,"서울대학, 서울대학병원, 서울대학, 서울대학",Biomedical Research Institute; Graduate School of Convergence Science and Technology; Seoul National University Hospital; Seoul National University; Seoul National University College of Medicine,"서울대학, 서울대학병원, 서울대학, 서울대학",서울대학; 서울대학; 서울대학; 서울대학,Jungil Choi; Hyun Yong Jeong; Gi Yoon Lee; Sangkwon Han; S. Han; Bonghwan Jin; T. Lim; Shin-Yeong Kim; Dong Young Kim; Hee Chan Kim; E. Kim; S. Song; Taek Soo Kim; Sunghoon Kwon,"['jungilchoi', 'hyunyongjeong', 'giyoonlee', 'sangkwonhan', 'shan', 'bonghwanjin', 'tlim', 'shinyeongkim', 'dongyoungkim', 'heechankim', 'ekim', 'ssong', 'taeksookim', 'sunghoonkwon']",14,0,0.243992606,132,132,1,1,1,391500000,250000000,2013-11-01,2019-10-31,2190,5,5,2,3,7,"퀀타매트릭스, 서울대학","[3, 4]",2,0,0,1,1,0,0,0.5,,,0,0,0,0.989529086,0.010470914,0.016087845,189,94.5,0.456294831,0.00052026,0.000675057,0.001098392,0.001980175,1,0,1,1,1,0,0,0,0,1,1,0,2,,2,5,84,20.71414497,2,0.493193928
